order,is_symmetric,symmetry_ratio,max_element_order,min_element_order,mean_element_order,std_element_order,max_order_ratio,num_generators,generator_ratio,num_distinct_orders,order_entropy,diagonal_identity_count,trace_value,latin_square,row_uniformity,num_involutions,self_inverse_ratio,num_subgroup_orders,euler_phi_ratio,label,group_type
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.25,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4444444444444444,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.25,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.19444444444444445,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4722222222222222,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6111111111111112,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4444444444444444,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.75,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.19444444444444445,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6388888888888888,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.25,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.19444444444444445,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5277777777777778,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5833333333333334,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3333333333333333,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,S₃
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5277777777777778,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.2222222222222222,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.2222222222222222,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6111111111111112,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.16666666666666666,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.25,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3888888888888889,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3888888888888889,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.16666666666666666,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5833333333333334,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5555555555555556,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.1388888888888889,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6666666666666666,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4722222222222222,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.1388888888888889,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3611111111111111,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4722222222222222,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.19444444444444445,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5277777777777778,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4166666666666667,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3055555555555556,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.16666666666666666,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.08333333333333333,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3611111111111111,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.19444444444444445,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5555555555555556,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4166666666666667,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.16666666666666666,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5277777777777778,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6111111111111112,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6944444444444444,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3055555555555556,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5555555555555556,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3055555555555556,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.2777777777777778,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3333333333333333,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6388888888888888,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.1388888888888889,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.3611111111111111,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.25,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5555555555555556,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.5,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.2222222222222222,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.16666666666666666,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.4722222222222222,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6111111111111112,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
6.0,0.0,0.4,3.0,2.0,2.1666666666666665,0.6871842709362768,0.5,0.0,0.0,3.0,1.459147916594436,4.0,0.6388888888888888,1.0,0.0,3.0,0.6666666666666666,3.0,0.0,0,D_3
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.21875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.75,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.6875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.28125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.40625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.84375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.40625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.21875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.1875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.3125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.15625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.59375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.40625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.03125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.75,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.40625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.09375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.34375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.65625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.25,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.59375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.40625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.09375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.34375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.75,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.8125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.59375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.75,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.34375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5625,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.6875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.5,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.28125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.4375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.3125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.21875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.6875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.53125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.8125,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.59375,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
8.0,0.0,0.5714285714285714,4.0,2.0,2.375,0.9921567416492215,0.5,0.0,0.0,3.0,1.29879494026259,6.0,0.46875,1.0,0.0,5.0,0.75,3.0,0.0,0,D_4
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.52,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.65,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.74,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.42,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.68,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.16,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.6,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.34,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.67,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.54,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.33,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.56,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.48,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
10.0,0.0,0.3333333333333333,5.0,2.0,3.1,1.57797338380595,0.5,0.0,0.0,3.0,1.3609640470108726,6.0,0.72,1.0,0.0,5.0,0.6,3.0,0.0,0,D_5
